MODEL_ITA_16_1;Savoia Marchetti SM.84;Savoia Marchetti SM.84;Savoia Marchetti SM.84;Savoia Marchetti SM.84;Savoia Marchetti SM.84;Savoia Marchetti SM.84;;SIAI-Marchetti SM.84;;;X
MODEL_ITA_17_1;Breda Ba.65;Breda Ba.65;Breda Ba.65;Breda Ba.65;Breda Ba.65;Breda Ba.65;;Breda Ba.65;;;X
MODEL_ITA_17_2;Junkers Ju.87D Picchiarello;Junkers Ju.87D Picchiarello;Junkers Ju.87D Picchiarello;Junkers Ju.87D Picchiarello;Junkers Ju.87D Picchiarello;Junkers Ju.87D Picchiarello;;Junkers Ju.87D Picchiarello;;;X
MODEL_ITA_17_3;IMAM Ro.57;IMAM Ro.57;IMAM Ro.57;IMAM Ro.57;IMAM Ro.57;IMAM Ro.57;;IMAM Ro.57;;;X
MODEL_ITA_17_4;Aermacchi MB.326;Aermacchi MB.326;Aermacchi MB.326;Aermacchi MB.326;Aermacchi MB.326;Aermacchi MB.326;;Aermacchi MB.326;;;X
MODEL_ITA_17_5;Fiat G-91R;Fiat G-91R;Fiat G-91R;Fiat G-91R;Fiat G-91R;Fiat G-91R;;Fiat G-91R;;;X
MODEL_ITA_17_6;Aeritalia AMX;Aeritalia AMX;Aeritalia AMX;Aeritalia AMX;Aeritalia AMX;Aeritalia AMX;;Aeritalia AMX;;;X
MODEL_ITA_18_0;Savoia Marchetti SM.75 Marsupiale;Savoia Marchetti SM.75 Marsupiale;Savoia Marchetti SM.75 Marsupiale;Savoia Marchetti SM.75 Marsupiale;Savoia Marchetti SM.75 Marsupiale;Savoia Marchetti SM.75 Marsupiale;;SIAI-Marchetti SM.75 Canguro;;;X
MODEL_ITA_18_1;Savoia Marchetti SM.82 Canguro;Savoia Marchetti SM.82 Canguro;Savoia Marchetti SM.82 Canguro;Savoia Marchetti SM.82 Canguro;Savoia Marchetti SM.82 Canguro;Savoia Marchetti SM.82 Canguro;;SIAI-Marchetti SM.82 Marsupiale;;;X
MODEL_ITA_18_2;Savoia Marchetti SM.95;Savoia Marchetti SM.95;Savoia Marchetti SM.95;Savoia Marchetti SM.95;Savoia Marchetti SM.95;Savoia Marchetti SM.95;;SIAI-Marchetti SM.95;;;X
MODEL_ITA_18_3;Fiat G.12;Fiat G.12;Fiat G.12;Fiat G.12;Fiat G.12;Fiat G.12;;Fiat G.12;;;X
MODEL_ITA_18_4;Aeritalia G.222;Aeritalia G.222;Aeritalia G.222;Aeritalia G.222;Aeritalia G.222;Aeritalia G.222;;Aeritalia G.222;;;X
MODEL_ITA_21_0;Cavour-class;Classe Cavour;Classe Cavour;Clase 'Cavour';Cavour-Klasse;Cavour-klasa;; Î‡ÒÒ 'Cavour';;;X
MODEL_ITA_21_1;Caracciolo-class;Classe Caracciolo;Classe Caracciolo;Clase 'Caracciolo';Caracciolo-Klasse;Caracciolo-klasa;; Î‡ÒÒ 'Caracciolo';;;X
MODEL_ITA_21_3;Littorio-class;Classe Littorio;Classe Littorio;Clase 'Littorio';Littorio-Klasse;Littorio-klasa;; Î‡ÒÒ 'Littorio';;;X
MODEL_ITA_22_0;Libia-class;Classe Libia;Classe Libia;Clase 'Libia';Libia-Klasse;Libia-klasa;; Î‡ÒÒ 'Libia';;;X
MODEL_ITA_22_1;Giussano-class;Classe Giussano;Classe Giussano;Clase 'Guissano';Giussano-Klasse;Giussano-klasa;; Î‡ÒÒ 'Guissano';;;X
MODEL_ITA_22_2;Montecuccoli-class;Classe Montecuccoli;Classe Montecuccoli;Clase 'Montecuccoli';Montecuccoli-Klasse;Montecuccoli-klasa;; Î‡ÒÒ 'Montecuccoli';;;X
MODEL_ITA_22_3;Duca degli Abruzzi-class;Classe Duca degli Abruzzi;Classe Duca degli Abruzzi;Clase 'Abruzzi';Duca degli Abruzzi-Klasse;Duca degli Abruzzi-klasa;; Î‡ÒÒ 'Abruzzi';;;X
MODEL_ITA_22_5;Andrea Doria-class;Classe Andrea Doria;Classe Andrea Doria;Clase 'Andrea Doria';Andrea Doria-Klasse;Andrea Doria-klasa;; Î‡ÒÒ 'Andrea Doria';;;X
MODEL_ITA_22_6;Vittorio Veneto-class;Classe Vittorio Veneto;Classe Vittorio Veneto;Clase 'Vittorio Veneto';Vittorio Veneto-Klasse;Vittorio Veneto-klasa;; Î‡ÒÒ 'Vittorio Veneto';;;X
MODEL_ITA_23_1;Trento-class;Classe Trento;Classe Trento;Clase 'Trento';Trento-Klasse;Trento-klasa;; Î‡ÒÒ 'Trento';;;X
MODEL_ITA_23_2;Zara-class;Classe Zara;Classe Zara;Clase 'Zara';Zara-Klasse;Zara-klasa;; Î‡ÒÒ 'Zara';;;X
MODEL_ITA_25_0;Curtatone-class;Classe Curtatone;Classe Curtatone;Clase 'Curtatone';Curtatone-Klasse;Curtatone-klasa;; Î‡ÒÒ 'Curtatone';;;X
MODEL_ITA_25_1;Leone-class;Classe Leone;Classe Leone;Clase 'Leone';Leone-Klasse;Leone-klasa;; Î‡ÒÒ 'Leone';;;X
MODEL_ITA_25_2;Navigatori-class;Classe Navigatori;Classe Navigatori;Clase 'Navigatori';Navigatori-Klasse;Navigatori-klasa;; Î‡ÒÒ 'Navigatori';;;X
MODEL_ITA_25_3;D'Oro-class;Classe D'Oro;Classe D'Oro;Clase 'D'Oro';D'Oro-Klasse;D'Oro-klasa;; Î‡ÒÒ 'D'Oro';;;X
MODEL_ITA_25_4;Impetuoso-class;Classe Impetuoso;Classe Impetuoso;Clase 'Impetuoso';Impetuoso-Klasse;Impetuoso-klasa;; Î‡ÒÒ 'Impetuoso';;;X
MODEL_ITA_25_5;Impavido-class;Classe Impavido;Classe Impavido;Clase 'Impavido';Impavido-Klasse;Impavido-klasa;; Î‡ÒÒ 'Impavido';;;X
MODEL_ITA_25_6;Audace-class;Classe Audace;Classe Audace;Clase 'Audace';Audace-Klasse;Audace-klasa;; Î‡ÒÒ 'Audace';;;X
MODEL_ITA_26_1;Aquila-class;Classe Aquila;Classe Aquila;Clase 'Aquila';Aquila-Klasse;Aquila-klasa;; Î‡ÒÒ 'Aquila';;;X
MODEL_ITA_28_0;Mameli-class;Classe Mameli;Classe Mameli;Clase 'Mameli';Mameli-Klasse;Mameli-klasa;; Î‡ÒÒ 'Mameli';;;X
MODEL_ITA_28_1;Fieramosca-class;Classe Fieramosca;Classe Fieramosca;Clase 'Fieramosca';Fieramosca-Klasse;Fieramosca-klasa;; Î‡ÒÒ 'Fieramosca';;;X
MODEL_ITA_28_2;Bragadin-class;Classe Bragadin;Classe Bragadin;Clase 'Bragadin';Bragadin-Klasse;Bragadin-klasa;; Î‡ÒÒ 'Bragadin';;;X
MODEL_ITA_28_3;Calvi-class;Classe Calvi;Classe Calvi;Clase 'Calvi';Calvi-Klasse;Calvi-klasa;; Î‡ÒÒ 'Calvi';;;X
MODEL_ITA_28_4;Toti-class;Classe Toti;Classe Toti;Clase 'Toti';Toti-Klasse;Toti-klasa;; Î‡ÒÒ 'Toti';;;X
MODEL_ITA_28_5;Sauro-class;Classe Sauro;Classe Sauro;Clase 'Sauro';Sauro-Klasse;Sauro-klasa;; Î‡ÒÒ 'Sauro';;;X
#;;;;;;;;;;;X
MODEL_JAP_4_0;Type 92;Type 92;Type 92;Type 92;Type 92;Type 92;;Type 92;;;X
MODEL_JAP_4_1;Type 95 Ha-Go;Type 95 Ha-Go;Type 95 Ha-Go;Type 95 Ha-Go;Type 95 Ha-Go;Type 95 Ha-Go;;Type 95 Ha-Go;;;X
MODEL_JAP_4_2;Type 98 Ke-Ni;Type 98 Ke-Ni;Type 98 Ke-Ni;Type 98 Ke-Ni;Type 98 Ke-Ni;Type 98 Ke-Ni;;Type 98 Ke-Ni;;;X
MODEL_JAP_5_2;Type 97 Chi-Ha;Type 97 Chi-Ha;Type 97 Chi-Ha;Type 97 Chi-Ha;Type 97 Chi-Ha;Type 97 Chi-Ha;;Type 97 Chi-Ha;;;X
MODEL_JAP_5_3;Type 1 Chi-He;Type 1 Chi-He;Type 1 Chi-He;Type 1 Chi-He;Type 1 Chi-He;Type 1 Chi-He;;Type 1 Chi-He;;;X
MODEL_JAP_5_4;Type 3 Chi-Nu;Type 3 Chi-Nu;Type 3 Chi-Nu;Type 3 Chi-Nu;Type 3 Chi-Nu;Type 3 Chi-Nu;;Type 3 Chi-Nu;;;X
MODEL_JAP_5_3;Type 4 Chi-Re;Type 4 Chi-Re;Type 4 Chi-Re;Type 4 Chi-Re;Type 4 Chi-Re;Type 4 Chi-Re;;Type 4 Chi-Re;;;X
MODEL_JAP_5_4;Type 61;Type 61;Type 61;Type 61;Type 61;Type 61;;Type 61;;;X
MODEL_JAP_5_5;Type 74;Type 74;Type 74;Type 74;Type 74;Type 74;;Type 74;;;X
MODEL_JAP_12_1;Nakajima Ki-44 Shoki;Nakajima Ki-44 Shoki;Nakajima Ki-44 Shoki;Nakajima Ki-44 Shoki;Nakajima Ki-44 Shoki;Nakajima Ki-44 Shoki;;Nakajima Ki-44 Shoki;;;X
MODEL_JAP_12_2;Mitsubishi J2M3 Raiden;Mitsubishi J2M3 Raiden;Mitsubishi J2M3 Raiden;Mitsubishi J2M3 Raiden;Mitsubishi J2M3 Raiden;Mitsubishi J2M3 Raiden;;Mitsubishi J2M3 Raiden;;;X
MODEL_JAP_12_3;Kawanishi N1K2-J Shiden;Kawanishi N1K2-J Shiden;Kawanishi N1K2-J Shiden;Kawanishi N1K2-J Shiden;Kawanishi N1K2-J Shiden;Kawanishi N1K2-J Shiden;;Kawanishi N1K2-J Shiden;;;X
MODEL_JAP_12_4;Kyushu J7W2 Shinden;Kyushu J7W2 Shinden;Kyushu J7W2 Shinden;Kyushu J7W2 Shinden;Kyushu J7W2 Shinden;Kyushu J7W2 Shinden;;Kyushu J7W2 Shinden;;;X
MODEL_JAP_12_5;Nakajima Ki-201 Karyu;Nakajima Ki-201 Karyu;Nakajima Ki-201 Karyu;Nakajima Ki-201 Karyu;Nakajima Ki-201 Karyu;Nakajima Ki-201 Karyu;;Nakajima Ki-201 Karyu;;;X
MODEL_JAP_12_6;Mitsubishi F-1;Mitsubishi F-1;Mitsubishi F-1;Mitsubishi F-1;Mitsubishi F-1;Mitsubishi F-1;;Mitsubishi F-1;;;X
MODEL_JAP_13_0;Kawasaki Ki-10;Kawasaki Ki-10;Kawasaki Ki-10;Kawasaki Ki-10;Kawasaki Ki-10;Kawasaki Ki-10;;Kawasaki Ki-10;;;X
MODEL_JAP_13_1;Nakajima Ki-27 Kyuunana sen;Nakajima Ki-27 Kyuunana sen;Nakajima Ki-27 Kyuunana sen;Nakajima Ki-27 Kyuunana sen;Nakajima Ki-27 Kyuunana sen;Nakajima Ki-27 Kyuunana sen;;Nakajima Ki-27 Kyuunana sen;;;X
MODEL_JAP_13_2;Nakajima Ki-43 Hayabusa;Nakajima Ki-43 Hayabusa;Nakajima Ki-43 Hayabusa;Nakajima Ki-43 Hayabusa;Nakajima Ki-43 Hayabusa;Nakajima Ki-43 Hayabusa;;Nakajima Ki-43 Haybusa;;;X
MODEL_JAP_13_3;Kawasaki Ki-61 Hien;Kawasaki Ki-61 Hien;Kawasaki Ki-61 Hien;Kawasaki Ki-61 Hien;Kawasaki Ki-61 Hien;Kawasaki Ki-61 Hien;;Kawasaki Ki-61 Hien;;;X
MODEL_JAP_13_4;Nakajima Ki-84 Hayate;Nakajima Ki-84 Hayate;Nakajima Ki-84 Hayate;Nakajima Ki-84 Hayate;Nakajima Ki-84 Hayate;Nakajima Ki-84 Hayate;;Nakajima Ki-84 Hayate;;;X
MODEL_JAP_13_5;Mitsubishi J8M Shusui;Mitsubishi J8M Shusui;Mitsubishi J8M Shusui;Mitsubishi J8M Shusui;Mitsubishi J8M Shusui;Mitsubishi J8M Shusui;;Mitsubishi J8M Shusui;;;X
MODEL_JAP_13_6;Nakashima Ki-202 Shusui-Kai;Nakashima Ki-202 Shusui-Kai;Nakashima Ki-202 Shusui-Kai;Nakashima Ki-202 Shusui-Kai;Nakashima Ki-202 Shusui-Kai;Nakashima Ki-202 Shusui-Kai;;Nakashima Ki-202 Shusui-Kai;;;X
MODEL_JAP_13_7;Kyushu J7W2 Shinden;Kyushu J7W2 Shinden;Kyushu J7W2 Shinden;Kyushu J7W2 Shinden;Kyushu J7W2 Shinden;Kyushu J7W2 Shinden;;Kyushu J7W2 Shinden;;;X
MODEL_JAP_13_8;Nakajima Ki-201 Karyu;Nakajima Ki-201 Karyu;Nakajima Ki-201 Karyu;Nakajima Ki-201 Karyu;Nakajima Ki-201 Karyu;Nakajima Ki-201 Karyu;;Nakajima Ki-201 Karyu;;;X
MODEL_JAP_13_9;Mitsubishi F-1;Mitsubishi F-1;Mitsubishi F-1;Mitsubishi F-1;Mitsubishi F-1;Mitsubishi F-1;;Mitsubishi F-1;;;X
MODEL_JAP_14_0;Nakajima G5N Shinzan;Nakajima G5N Shinzan;Nakajima G5N Shinzan;Nakajima G5N Shinzan;Nakajima G5N Shinzan;Nakajima G5N Shinzan;;Nakajima G5N Shinzan;;;X
MODEL_JAP_14_1;Nakajima G8N Renzan;Nakajima G8N Renzan;Nakajima G8N Renzan;Nakajima G8N Renzan;Nakajima G8N Renzan;Nakajima G8N Renzan;;Nakajima G8N Renzan;;;X
MODEL_JAP_14_2;Nakajima G10N1 Fugaku;Nakajima G10N1 Fugaku;Nakajima G10N1 Fugaku;Nakajima G10N1 Fugaku;Nakajima G10N1 Fugaku;Nakajima G10N1 Fugaku;;Nakajima G10N1 Fugaku;;;X
MODEL_JAP_15_0;Mitsubishi Ki-21;Mitsubishi Ki-21;Mitsubishi Ki-21;Mitsubishi Ki-21;Mitsubishi Ki-21;Mitsubishi Ki-21;;Mitsubishi Ki-21;;;X
MODEL_JAP_15_1;Kawasaki Ki-48;Kawasaki Ki-48;Kawasaki Ki-48;Kawasaki Ki-48;Kawasaki Ki-48;Kawasaki Ki-48;;Kawasaki Ki-48;;;X
MODEL_JAP_15_2;Kawasaki Ki-48-II;Kawasaki Ki-48-II;Kawasaki Ki-48-II;Kawasaki Ki-48-II;Kawasaki Ki-48-II;Kawasaki Ki-48-II;;Kawasaki Ki-48-II;;;X
MODEL_JAP_15_3;Nakajima Ki-49 Donryu;Nakajima Ki-49 Donryu;Nakajima Ki-49 Donryu;Nakajima Ki-49 Donryu;Nakajima Ki-49 Donryu;Nakajima Ki-49 Donryu;;Nakajima Ki-49 Donryu;;;X
MODEL_JAP_15_4;Mitsubishi Ki-67 Hiryu;Mitsubishi Ki-67 Hiryu;Mitsubishi Ki-67 Hiryu;Mitsubishi Ki-67 Hiryu;Mitsubishi Ki-67 Hiryu;Mitsubishi Ki-67 Hiryu;;Mitsubishi Ki-67 Hiryu;;;X
MODEL_JAP_15_5;Nakajima Kikka;Nakajima Kikka;Nakajima Kikka;Nakajima Kikka;Nakajima Kikka;Nakajima Kikka;;Nakajima Kikka;;;X
MODEL_JAP_15_6;Mitsubishi F-1;Mitsubishi F-1;Mitsubishi F-1;Mitsubishi F-1;Mitsubishi F-1;Mitsubishi F-1;;Mitsubishi F-1;;;X
MODEL_JAP_16_0;Mitsubishi G3M Chukou;Mitsubishi G3M Chukou;Mitsubishi G3M Chukou;Mitsubishi G3M Chukou;Mitsubishi G3M Chukou;Mitsubishi G3M Chukou;;Mitsubishi G3M Chukou;;;X
MODEL_JAP_16_1;Mitsubishi G4M Ishikkiro;Mitsubishi G4M Ishikkiro;Mitsubishi G4M Ishikkiro;Mitsubishi G4M Ishikkiro;Mitsubishi G4M Ishikkiro;Mitsubishi G4M Ishikkiro;;Mitsubishi G4M Ishikkiro;;;X
MODEL_JAP_16_2;Kawanishi H8K3;Kawanishi H8K3;Kawanishi H8K3;Kawanishi H8K3;Kawanishi H8K3;Kawanishi H8K3;;Kawanishi H8K3;;;X
MODEL_JAP_16_3;Kugisho Tenga;Kugisho Tenga;Kugisho Tenga;Kugisho Tenga;Kugisho Tenga;Kugisho Tenga;;Kugisho Tenga;;;X
MODEL_JAP_16_4;Shin Meiwa PS-1;Shin Meiwa PS-1;Shin Meiwa PS-1;Shin Meiwa PS-1;Shin Meiwa PS-1;Shin Meiwa PS-1;;Shin Meiwa PS-1;;;X
MODEL_JAP_17_1;Mitsubishi Ki-51;Mitsubishi Ki-51;Mitsubishi Ki-51;Mitsubishi Ki-51;Mitsubishi Ki-51;Mitsubishi Ki-51;;Mitsubishi Ki-51;;;X
MODEL_JAP_17_2;Kawasaki Ki-66;Kawasaki Ki-66;Kawasaki Ki-66;Kawasaki Ki-66;Kawasaki Ki-66;Kawasaki Ki-66;;Kawasaki Ki-66;;;X
MODEL_JAP_17_3;Yokosuka P1Y Ginga;Yokosuka P1Y Ginga;Yokosuka P1Y Ginga;Yokosuka P1Y Ginga;Yokosuka P1Y Ginga;Yokosuka P1Y Ginga;;Yokosuka P1Y Ginga;;;X
MODEL_JAP_18_0;Nakajima Ki-34;Nakajima Ki-34;Nakajima Ki-34;Nakajima Ki-34;Nakajima Ki-34;Nakajima Ki-34;;Nakajima Ki-34;;;X
MODEL_JAP_18_1;Yokosuka L3Y;Yokosuka L3Y;Yokosuka L3Y;Yokosuka L3Y;Yokosuka L3Y;Yokosuka L3Y;;Yokosuka L3Y;;;X
MODEL_JAP_18_2;Mitsubishi Ki-57;Mitsubishi Ki-57;Mitsubishi Ki-57;Mitsubishi Ki-57;Mitsubishi Ki-57;Mitsubishi Ki-57;;Mitsubishi Ki-57;;;X
MODEL_JAP_18_4;Kawasaki C-1;Kawasaki C-1;Kawasaki C-1;Kawasaki C-1;Kawasaki C-1;Kawasaki C-1;;Kawasaki C-1;;;X
MODEL_JAP_21_1;Fuso-class;Classe Fuso;Classe Fuso;Clase 'Fuso';Fuso-Klasse;Fuso-klasa;; Î‡ÒÒ 'Fuso';;;X
MODEL_JAP_21_2;Nagato-class;Classe Nagato;Classe Nagato;Clase 'Nagato';Nagato-Klasse;Nagato-klasa;; Î‡ÒÒ 'Nagato';;;X
MODEL_JAP_21_3;Kii-class;Classe Kii;Classe Kii;Clase 'Kii';Kii-Klasse;Kii-klasa;; Î‡ÒÒ 'Kii';;;X
MODEL_JAP_21_6;Yamato-class;Classe Yamato;Classe Yamato;Clase 'Yamato';Yamato-Klasse;Yamato-klasa;; Î‡ÒÒ 'Yamato';;;X
MODEL_JAP_22_0;Tenryu-class;Classe Tenryu;Classe Tenryu;Clase 'Tenryu';Tenryu-Klasse;Tenryu-klasa;; Î‡ÒÒ 'Tenryu';;;X
MODEL_JAP_22_1;Kuma-class;Classe Kuma;Classe Kuma;Clase 'Kuma';Kuma-Klasse;Kuma-klasa;; Î‡ÒÒ 'Kuma';;;X
MODEL_JAP_22_2;Agano-class;Classe Agano;Classe Agano;Clase 'Agano';Agano-Klasse;Agano-klasa;; Î‡ÒÒ 'Agano';;;X
MODEL_JAP_22_3;Mogami-class;Classe Mogami;Classe Mogami;Clase 'Mogami';Mogami-Klasse;Mogami-klasa;; Î‡ÒÒ 'Mogami';;;X
MODEL_JAP_23_1;Furutaka-class;Classe Furutaka;Classe Furutaka;Clase 'Furutaka';Furutaka-Klasse;Furutaka-klasa;; Î‡ÒÒ 'Furutaka';;;X
MODEL_JAP_23_2;Nachi-class;Classe Nachi;Classe Nachi;Clase 'Nachi';Nachi-Klasse;Nachi-klasa;; Î‡ÒÒ 'Nachi';;;X
MODEL_JAP_24_1;Kongo-class;Classe Kongo;Classe Kongo;Clase 'Kongo';Kongo-Klasse;Kongo-klasa;; Î‡ÒÒ 'Kongo';;;X
MODEL_JAP_24_2;Amagi-class;Classe Amagi;Classe Amagi;Clase 'Amagi';Amagi-Klasse;Amagi-klasa;; Î‡ÒÒ 'Amagi';;;X
MODEL_JAP_24_3;No13-class;Classe No13;Classe No13;Clase 'No13';No13-Klasse;No13-klasa;; Î‡ÒÒ 'No13';;;X
MODEL_JAP_24_4;B-64-class;Classe B-64;Classe B-64;Clase 'B-64';B-64-Klasse;B-64-klasa;; Î‡ÒÒ 'B-64';;;X
MODEL_JAP_25_0;Minekaze-class;Classe Minekaze;Classe Minekaze;Clase 'Minekaze';Minekaze-Klasse;Minekaze-klasa;; Î‡ÒÒ 'Minekaze';;;X
MODEL_JAP_25_1;Fubuki-class;Classe Fubuki;Classe Fubuki;Clase 'Fubuki';Fubuki-Klasse;Fubuki-klasa;; Î‡ÒÒ 'Fubuki';;;X
MODEL_JAP_25_2;Asashio-class;Classe Asashio;Classe Asashio;Clase 'Asashio';Asashio-Klasse;Asashio-klasa;; Î‡ÒÒ 'Asashio';;;X
MODEL_JAP_25_3;Akitsuki-class;Classe Akitsuki;Classe Akitsuki;Clase 'Akitsuki';Akitsuki-Klasse;Akitsuki-klasa;; Î‡ÒÒ 'Akitsuki';;;X
MODEL_JAP_25_4;Ayanami-class;Classe Ayanami;Classe Ayanami;Clase 'Ayanami';Ayanami-Klasse;Ayanami-klasa;; Î‡ÒÒ 'Ayanami';;;X
MODEL_JAP_25_5;Amatsukaze-class;Classe Amatsukaze;Classe Amatsukaze;Clase 'Amatsukaze';Amatsukaze-Klasse;Amatsukaze-klasa;; Î‡ÒÒ 'Amatsukaze';;;X
MODEL_JAP_25_6;Takatsuki-class;Classe Takatsuki;Classe Takatsuki;Clase 'Takatsuki';Takatsuki-Klasse;Takatsuki-klasa;; Î‡ÒÒ 'Takatsuki';;;X
MODEL_JAP_26_0;Hosho-class;Classe Hosho;Classe Hosho;Clase 'Hosho';Hosho-Klasse;Hosho-klasa;; Î‡ÒÒ 'Hosho';;;X
MODEL_JAP_26_1;Akagi-class;Classe Akagi;Classe Akagi;Clase 'Akagi';Akagi-Klasse;Akagi-klasa;; Î‡ÒÒ 'Akagi';;;X
MODEL_JAP_26_2;Soryu-class;Classe Soryu;Classe Soryu;Clase 'Soryu';Soryu-Klasse;Soryu-klasa;; Î‡ÒÒ 'Soryu';;;X
MODEL_JAP_26_3;Shokaku-class;Classe Shokaku;Classe Shokaku;Clase 'Shokaku';Shokaku-Klasse;Shokaku-klasa;; Î‡ÒÒ 'Shokaku';;;X
MODEL_JAP_26_4;Taiho-class;Classe Taiho;Classe Taiho;Clase 'Taiho';Taiho-Klasse;Taiho-klasa;; Î‡ÒÒ 'Taiho';;;X
MODEL_JAP_26_5;Shinano-class;Classe Shinano;Classe Shinano;Clase 'Shinano';Shinano-Klasse;Shinano-klasa;; Î‡ÒÒ 'Shinano';;;X
MODEL_JAP_27_0;Hosho-class;Classe Hosho;Classe Hosho;Clase 'Hosho';Hosho-Klasse;Hosho-klasa;; Î‡ÒÒ 'Hosho';;;X
MODEL_JAP_27_1;Zuiho-class;Classe Zuiho;Classe Zuiho;Clase 'Zuiho';Zuiho-Klasse;Zuiho-klasa;; Î‡ÒÒ 'Zuiho';;;X
MODEL_JAP_27_2;Taiyo-class;Classe Taiyo;Classe Taiyo;Clase 'Taiyo';Taiyo-klasse;Taiyo-klasa;; Î‡ÒÒ 'Taiyo';;;X
MODEL_JAP_28_0;L-boat-class;Classe L-boat;Classe L-boat;Clase 'L-boat';L-boat-Klasse;L-boat-klasa;; Î‡ÒÒ 'L-boat';;;X
MODEL_JAP_28_1;K-boat-class;Classe K-boat;Classe K-boat;Clase 'K-boat';K-boat-Klasse;K-boat-klasa;; Î‡ÒÒ 'K-boat';;;X
MODEL_JAP_28_2;KD-boat-class;Classe KD-boat;Classe KD-boat;Clase 'KD-boat';KD-boat-Klasse;KD-boat-klasa;; Î‡ÒÒ 'KD-boat';;;X
MODEL_JAP_28_3;J-boat-class;Classe J-boat;Classe J-boat;Clase 'J-boat';J-boat-Klasse;J-boat-klasa;; Î‡ÒÒ 'J-boat';;;X
MODEL_JAP_28_4;ST-boat-class;Classe ST-boat;Classe ST-boat;Clase 'ST-boat';ST-boat-Klasse;ST-boat-klasa;; Î‡ÒÒ 'ST-boat';;;X
MODEL_JAP_28_5;Oyashio-class;Classe Oyashio;Classe Oyashio;Clase 'Oyashio';Oyashio-Klasse;Oyashio-klasa;; Î‡ÒÒ 'Oyashio';;;X
#;;;;;;;;;;;X
MODEL_JOR_4_0;Carden-Loyd Mk.VI;Carden-Loyd Mk.VI;Carden-Loyd Mk.VI;Carden-Loyd Mk.VI;Carden-Loyd Mk.VI;Carden-Loyd Mk.VI;;Carden-Loyd Mk.VI;;;X
MODEL_JOR_4_1;Vickers 6 ton.;Vickers 6 ton.;Vickers 6 ton.;Vickers 6 ton.;Vickers 6 ton.;Vickers 6 ton.;;Vickers 6 ton.;;;X
MODEL_JOR_4_2;Stuart Mk.V;Stuart Mk.V;Stuart Mk.V;Stuart Mk.V;Stuart Mk.V;Stuart Mk.V;;Stuart Mk.V;;;X
MODEL_JOR_5_0;Mk.VI A15 Crusader;Mk.VI A15 Crusader;Mk.VI A15 Crusader;Mk.VI A15 Crusader;Mk.VI A15 Crusader;Mk.VI A15 Crusader;;Mk.VI A15 Crusader;;;X
MODEL_JOR_5_3;Mk.VIII A23M Cromwell;Mk.VIII A23M Cromwell;Mk.VIII A23M Cromwell;Mk.VIII A23M Cromwell;Mk.VIII A23M Cromwell;Mk.VIII A23M Cromwell;;Mk.VIII A23M Cromwell;;;X
MODEL_JOR_5_2;A34 Comet;A34 Comet;A34 Comet;A34 Comet;A34 Comet;A34 Comet;;A34 Comet;;;X
MODEL_JOR_5_3;Centurion Mk.I;Centurion Mk.I;Centurion Mk.I;Centurion Mk.I;Centurion Mk.I;Centurion Mk.I;;Centurion Mk.I;;;X
MODEL_KOR_5_1;M4A1 Sherman;M4A1 Sherman;M4A1 Sherman;M4A1 Sherman;M4A1 Sherman;M4A1 Sherman;;M4A1 Sherman;;;X
MODEL_KOR_5_2;M4/E8 Sherman;M4/E8 Sherman;M4/E8 Sherman;M4/E8 Sherman;M4/E8 Sherman;M4/E8 Sherman;;M4/E8 Sherman;;;X
MODEL_KOR_5_3;M26 Pershing;M26 Pershing;M26 Pershing;M26 Pershing;M26 Pershing;M26 Pershing;;M26 Pershing;;;X
MODEL_KOR_5_6;M47 Patton;M47 Patton;M47 Patton;M47 Patton;M47 Patton;M47 Patton;;M47 Patton;;;X
MODEL_KOR_5_7;M48A5 Patton II;M48A5 Patton II;M48A5 Patton II;M48A5 Patton II;M48A5 Patton II;M48A5 Patton II;;M48A5 Patton II;;;X
MODEL_KOR_12_3;N.American P-51D Mustang;N.American P-51D Mustang;N.American P-51D Mustang;N.American P-51D Mustang;N.American P-51D Mustang;N.American P-51D Mustang;;N.American P-51D Mustang;;;X
MODEL_KOR_12_4;Lockheed P-80 Shooting Star;Lockheed P-80 Shooting Star;Lockheed P-80 Shooting Star;Lockheed P-80 Shooting Star;Lockheed P-80 Shooting Star;Lockheed P-80 Shooting Star;;Lockheed P-80 Shooting Star;;;X
MODEL_KOR_12_5;North American F-86D Sabre;North American F-86D Sabre;North American F-86D Sabre;North American F-86D Sabre;North American F-86D Sabre;North American F-86D Sabre;;North American F-86D Sabre;;;X
MODEL_KOR_12_6;NA F-100 Super Sabre;NA F-100 Super Sabre;NA F-100 Super Sabre;NA F-100 Super Sabre;NA F-100 Super Sabre;NA F-100 Super Sabre;;NA F-100 Super Sabre;;;X
MODEL_KOR_13_4;N.American P-51D Mustang;N.American P-51D Mustang;N.American P-51D Mustang;N.American P-51D Mustang;N.American P-51D Mustang;N.American P-51D Mustang;;N.American P-51D Mustang;;;X
MODEL_KOR_13_7;North American F-86A Sabre;North American F-86A Sabre;North American F-86A Sabre;North American F-86A Sabre;North American F-86A Sabre;North American F-86A Sabre;;North American F-86A Sabre;;;X
MODEL_KOR_13_8;North American F-86F Sabre;North American F-86F Sabre;North American F-86F Sabre;North American F-86F Sabre;North American F-86F Sabre;North American F-86F Sabre;;North American F-86F Sabre;;;X
