#;Darkest Hour Core texts;;;;;;;;;;X
##;;;;;;;;;;;X
##;;;;;;;;;;;X
##### Open this document in Excel, version 5 or later.;;;;;;;;;;;X
##### To convert the semicolon-separated list to a normal Excel table, first click on the 'A' above to select the entire 'A' column.;;;;;;;;;;;X
##### Select 'Data' -> 'Text to Columns' -> 'Delimited' -> 'Next';;;;;;;;;;;X
##### Check 'Semicolon' (ONLY!) -> 'Finish';;;;;;;;;;;X
##### Select column 'A' through 'K' (click + drag on letters above columns);;;;;;;;;;;X
##### Right-click anywhere on the sheet (inside the selection) and select 'Column width' and set it so that only THREE columns are visible ('45' with 1024 x 768 screen resolution);;;;;;;;;;;X
##### Right-click anywhere on the sheet again (still inside the selection) and select 'Format Cells' -> 'Alignment' -> check 'Wrap Text' + select 'Vertical: Top' -> 'OK';;;;;;;;;;;X
##### Place the cursor in cell C1 and select 'Window' -> 'Freeze Panes' (allows you to scroll horizontally to see any language in the rightmost coulmn while still having the string names/comments and the english original text in the left and middle column;;;;;;;;;;;X
##### CAREFULLY read the instructions in cells B18 ? B36;;;;;;;;;;;X
##;;;;;;;;;;;X
##;;;;;;;;;;;X
##;NOTES TO TRANSLATORS:;;;;;;;;;;X
##;=====================;;;;;;;;;;X
##;;;;;;;;;;;X
##;1) '%s' is for indicating where another string is inserted, and MAY NEVER BE REMOVED! If there are more than one '%s' in a string, they may NOT CHANGE PLACES.;;;;;;;;;;X
##;###############################################################################################################################################################################################################################################################;;;;;;;;;;X
##;3) '%t' is for indicating where the player's 'title' is inserted, however only in game message boxes.';;;;;;;;;;X
##;###############################################################################################################################################################################################################################################################;;;;;;;;;;X
##;5) A dollar sign, '$' will always automatically be replaced by the 'ducats' icon.;;;;;;;;;;X
##;6) Any row with a '#' in the first column (column 'A') will be ignored. However, you cannot use any paragraph characters in these rows!!!;;;;;;;;;;X
##;7) To insert a carriage return, insert a '\n' (backslash + n);;;;;;;;;;X
##;8) No formatting can be done in this file. To change the color of a text, insert the following codes in front of the word:;;;;;;;;;;X
##;TEXT COLORS:;;;;;;;;;;X
##;§A = 0,64,0;;;;;;;;;;X
##;§B = 0,0,192;;;;;;;;;;X
##;§C = 128,0,0;;;;;;;;;;X
##;§D = 255,255,0;;;;;;;;;;X
##;§E = 255,0,255;;;;;;;;;;X
##;§F = 255,128,0;;;;;;;;;;X
##;§G = 0,100,0;;;;;;;;;;X
##;§H = 128,128, 128;;;;;;;;;;X
##;§I = 0,0,255;;;;;;;;;;X
##;§J = 0,192,0;;;;;;;;;;X
##;§M = 100,255,100;;;;;;;;;;X
##;§N = 255,100,100;;;;;;;;;;X
##;§R = 240,0,0;;;;;;;;;;X
##;§W = 255,255,255;;;;;;;;;;X
##;§Y = 208,232,248;;;;;;;;;;X
##;§Z = 0,0,0;;;;;;;;;;X
##;§§ - restores old color;;;;;;;;;;X
##;###############################################################################################################################################################################################################################################################;;;;;;;;;;X
##;###############################################################################################################################################################################################################################################################;;;;;;;;;;X
##;10) ALL CELLS in column 'L' in this document MUST contain a character!;;;;;;;;;;X
##;11) The LAST CELL in the 'A' column MUST contain the string '#EOF';;;;;;;;;;X
##;12) If you want to begin a string with a ' (citation mark), you will need to type it twice (Excel will read the first one as a commentary which is not  exported into the actual text database file);;;;;;;;;;X
##;;;;;;;;;;;X
##;WHEN DONE: save as 'Semicolon Separated (.csv)' format, and make sure the file is called 'Text.csv'.;;;;;;;;;;X
##;;;;;;;;;;;X
##;NOTE: If Excel complains about an 'Error in formula' when the cell content begins with a '+' or '-' sign, type a ' (citation mark) in front of the plus or minus.;;;;;;;;;;X
##;;;;;;;;;;;X
##;;;;;;;;;;;X
#  STRING NAME (do not change!);English;French;Italian;Spanish;German;Polish;Portuguese;Russian;;Extra2;X
#  ========================;==========;==========;==========;========;==========;==========;==========;==========;;==========;X
#LANGUAGE;English;Franзais;Italian;Spanish;German;Polish;Portuguese;Russian;;Extra2;X
#########################################;;;;;;;;;;;X
######### GENERAL TEXT STRINGS #########;;;;;;;;;;;X
#########################################;;;;;;;;;;;X
TRADE_EMBARGO;Trade Embargo;Embargo commercial;Embargo commerciale;Embargo comercial;Handelsembargo;Embargo handlowe;;Торговое эмбарго;;;X
TECH_EMBARGO;Technology Embargo;Embargo technologique;Embargo tecnologico;Embargo tecnolуgico;Technologie-Embargo;Embargo technologiczne;;Эмбарго на технологии;;;X
TC_AUTOTRADE_OPTIONS;%s auto-trade %s is %s.\n;%s commerce automatique %s est %s.\n;%s commercio automatico %s и %s.\n;%s comercio automбtico %s es %s.\n;%s Autohandel %s ist %s.\n;%s handlu autom. %s jest %s.\n;;%s автоторговля %s есть %s.\n;;;X
TC_TRADE_PANIC;%s Resource shortage.\n;%s manque de ressource.\n;%s Mancanza di risorse.\n;%s Escasez de recursos.\n;%s Ressourcenknappheit.\n;%s Niedobуr surowcуw.\n;;Дефицит %s.\n;;;X
TCNOT_TRADE_PANIC;There is no %s Resource shortage.\n;Il n'y a pas de manque en %s.\n;Non c'и %s mancanza di risorse.\n;No hay %s escasez de recursos.\n;Es gibt keine %s Knappheit.\n;Brakuje: %s Niedobуr surowcуw.\n;;Нет дефицита %s.\n;;;X
TC_CORE;%s is core province for %s\n;%s est une province nationale de %s\n;%s и una provincia nazionale per %s\n;%s es un nъcleo provincial para %s\n;%s ist eine Nationale Provinz von %s\n;%s jest prowincj№ narodow№ dla: %s\n;;%s является национальной провинцией государства %s\n;;;X
TCNOT_CORE;%s is NOT core province for %s\n;%s n'est PAS une province nationale de %s\n;%s NON и una provincia nazionale per %s\n;%s no es un nъcleo provincial para %s\n;%s ist keine Nationale Provinz von %s\n;%s NIE jest prowincj№ narodow№ %s\n;;%s не является национальной провинцией государства %s\n;;;X
TC_CLAIM;%s is claimed by %s\n;%s est rйvendiquйe %s\n;%s и pretesa da %s\n;%s es reclamada por %s\n;%s wird von %s\n gefordert\n;%s jest przedmiotem ї№dania: %s\n;;На %s претендует государство %s\n;;;X
TCNOT_CLAIM;%s is NOT claimed by %s\n;%s n'est PAS revendiquйe par %s\n;%s NON и pretesa da %s\n;%s no es reclamada por %s\n;%s wird nicht von %s\n gefordert\n;%s NIE jest przedmiotem ї№dania: %s\n;;На %s не претендует государство  %s\n;;;X
TC_CAPITAL;%s is the capital of %s\n;%s est la capitale de %s\n;%s и la capitale di %s\n;%s es la capital de %s\n;%s ist die Hauptstadt von %s\n;%s jest stolic№ paсstwa: %s\n;;%s является столицей государства %s\n;;;X
TCNOT_CAPITAL;%s is NOT the capital of %s\n;%s n'est PAS la capitale de %s\n;%s NON и la capitale di %s\n;%s no es la capital de %s\n;%s ist nicht die Hauptstadt von %s\n;%s NIE jest stolic№ paсstwa: %s\n;;%s не является столицей государства %s\n;;;X
TC_POLICY;%s: %s is equal or greater then %d\n;%s: %s est йgal ou plus grand que %d\n;%s: %s и uguale o maggiore di %d\n;%s: %s es igual o mejor que %d\n;%s: %s ist gleich oder grцЯer als %d\n;%s: %s jest rуwny b№dџ wiкkszy niї %d\n;;%s: %s равно или больше, чем %d\n;;;X
TCNOT_POLICY;%s: %s is less then %d\n;%s: %s est moins de %d\n;%s: %s и minore di %d\n;%s: %s es menor que %d\n;%s: %s ist kleiner als %d\n;%s: %s jest mniejszy niї %d\n;;%s: %s меньше, чем %d\n;;;X
TC_PROVINCE_BUILDING;%s level in %s is equal or greater then %.2f\n;%s le niveau dans %s est йgal ou plus grand que %.2f\n;%s livello in %s и uguale o maggiore di %.2f\n;%s nivel en %s es igual o mayor que %.2f\n;%s level in %s ist gleich oder grцЯer als %.2f\n;%s poziom w: %s jest rуwny b№dџ wiкkszy niї %.2f\n;;%s уровень в %s равен или больше, чем %.2f\n;;;X
TCNOT_PROVINCE_BUILDING;%s level in %s is less then %.2f\n;%s le niveau dans %s est moins de %.2f\n;%s livello in %s и minore di %.2f\n;%s nivel en %s es menor que %.2f\n;%s level in %s ist kleiner als %.2f\n;%s poziom w: %s jest mniejszy niї %.2f\n;;%s уровень в %s меньше, чем %.2f\n;;;X
TC_COUNTRY_IC;%s IC is at least %d\n;%s CI est au moins de %d\n;%s PI и almeno %d\n;%s CI es al menos %d\n;%s Industriekapazitдt ist mindestens %d\n;%s PP wynosi co najmniej %d\n;;%s ПП как минимум %d\n;;;X
TCNOT_COUNTRY_IC;%s IC is less then %d\n;%s CI est moins de %d\n;%s PI и minore di %d\n;%s CI es menor que %d\n;%s Industriekapazitдt ist kleiner als %d\n;%s PP wynosi mniej niї %d\n;;%s ПП меньше чем %d\n;;;X
TC_COUNTRY_NUCLEAR_REACTORS;%s Nuclear reactor size is at least %.2f\n;%s taille du Rйacteur Nuclйaire est au moins de %.2f\n;%s La dimensione del Reattore Nucleare и almeno %.2f\n;%s el tamaсo del Reactor Nuclear es al menos de %.2f\n;%s KernreaktorgrцЯe ist mindestens %.2f\n;%s Wielkoњж reaktora nuklearnego wynosi co najmniej %.2f\n;;%s Размер ядерного реактора как минимум %.2f\n;;;X
TCNOT_COUNTRY_NUCLEAR_REACTORS;%s Nuclear reactor size is less then %.2f\n;%s taille du Rйacteur Nuclйaire est moins de %.2f\n;%s La dimensione del Reattore Nucleare и minore di %.2f\n;%s el tamaсo del Reactor Nucleas es menor de %.2f\n;%s KernreaktorgrцЯe ist kleiner als %.2f\n;%s Wielkoњж reaktora nuklearnego jest mniejsza niї %.2f\n;;%s Размер ядерного реактора меньше чем %.2f\n;;;X
TC_COUNTRY_ROCKET;%s Rocket site size is at least %.2f\n;%s taille du site de test de missiles est au moins de %.2f\n;%s La dimensione del Terreno di Collaudo Razzo и almeno %.2f\n;%s el tamaсo de las instalaciones de misiles es al menos de %.2f\n;%s Raketentestgelдnde ist mindestens %.2f\n;%s Wielkoњж zakіadуw rakietowych wynosi co najmniej %.2f\n;;%s Размер ракетодрома как минимум %.2f\n;;;X
TCNOT_COUNTRY_ROCKET;%s Rocket site size is less then %.2f\n;%s Taille du site de test de missiles est moins de %.2f\n;%s La dimensione del Terreno di Collaudo Razzo и minore di %.2f\n;%s el tamaсo de las instalaciones de misiles es menor de %.2f\n;%s Raktentestgelдnde ist kleiner als %.2f\n;%s Wielkoњж zakіadуw rakietowych jest mniejsza niї %.2f\n;;%s Размер ракетодрома меньше чем %.2f\n;;;X
TC_EMBARGO;%s have embargo to %s\n;%s a un embargo contre %s\n;%s ha un embargo verso %s\n;%s tiene un embargo a %s\n;%s haben ein Embargo gegen %s\n;%s nakіada embargo na: %s\n;;%s ввела эмбарго государству %s\n;;;X
TCNOT_EMBARGO;%s have no embargo to %s\n;%s n'a pas d'embargo contre %s\n;%s non ha un embargo verso %s\n;%s no tiene embargo a %s\n;%s haben kein Embargo gegen %s\n;%s nie nakіada embarga na: %s\n;;%s не имеет эмбарго государству %s\n;;;X
TC_TECH_TEAM;%d (ID) tech team is active.\n;%d (ID) йquipe technique est active.\n;%d (ID) squadra tecnologica и attiva.\n;%d (ID) Equipo tecnolуgico esta activo.\n;%d (ID) Technologie-Team ist aktiv.\n;%d (ID) zespуі badawczy jest aktywny.\n;;%d (ID) КБ активно.\n;;;X
TCNOT_TECH_TEAM;%d (ID) tech team is NOT active.\n;%d (ID) йquipe technique n'est PAS active.\n;%d (ID) squadra tecnologica NON и attiva.\n;%d (ID) Equipo tecnolуgico no esta activo.\n;%d (ID) Technologie-Team ist nicht aktiv.\n;%d (ID) zespуі badawczy NIE jest aktywny.\n;;%d (ID) КБ неактивно.\n;;;X
TC_AREA_CONTROL;Control %s area.\n;Contrфle %s zone\n;Controlla l'area %s.\n;Controla %s бrea.\n;kontrolliert %s Gebiet.\n;Kontroluje obszar: %s.\n;;Контролируют область %s.\n;;;X
TCNOT_AREA_CONTROL;Do NOT control %s area.\n;Ne contrфle PAS %s zone\n;NON controlla l'area %s.\n;No controla %s бrea.\n;kontrolliert %s Gebiet nicht.\n;NIE kontroluje obszaru: %s.\n;;Не контролируют область %s.\n;;;X
TC_AREA_OWN;Own %s area.\n;Possиde %s zone.\n;Possiede l'area %s.\n;Nuestra %s бrea.\n;besitzt %s Gebiet.\n;Posiada obszar: %s.\n;;Владеют областью %s.\n;;;X
TCNOT_AREA_OWN;Do NOT own %s area.\n;Ne possиde PAS %s zone.\n;NON possiede l'area %s.\n;No es nuestra %s бrea.\n;besitzt %s Gebiet nicht.\n;NIE posiada obszaru: %s.\n;;Не владеют областью %s.\n;;;X
TC_REGION_CONTROL;Control %s region.\n;Contrфle %s rйgion.\n;Controlla la regione %s.\n;Controla %s regiуn.\n;kontrolliert %s Region.\n;Kontroluje region: %s.\n;;Контролируют регион %s.\n;;;X
TCNOT_REGION_CONTROL;Do NOT control %s region.\n;Ne contrфle PAS %s rйgion.\n;NON controlla la regione %s.\n;No controla %s regiуn.\n;kontrolliert %s Region nicht.\n;NIE kontroluje regionu: %s.\n;;Не контролируют регион %s.\n;;;X
TC_REGION_OWN;Own %s region.\n;Possиde %s rйgion.\n;Possiede la regione %s.\n;Le pertenece %s regiуn.\n;besitzt %s Region.\n;Posiada region: %s.\n;;Владеют регионом %s.\n;;;X
TCNOT_REGION_OWN;Do NOT own %s region.\n;Ne possиde PAS %s rйgion.\n;NON possiede la regione %s.\n;No le pertenece %s regiуn.\n;besitzt %s Region nicht.\n;NIE posiada regionu: %s.\n;;Не владеют регионом %s.\n;;;X
TC_NUKED;Nuked.\n;Atomisй.\n;Colpita da attacco nucleare.\n;Sufriу un ataque nuclear\n;Mit Kernwaffen angegriffen.\n;Po ataku j№drowym.\n;;Подверглась ядерной бомбардировке.\n;;;X
TCNOT_NUKED;NOT Nuked.\n;PAS Atomisй.\n;NON colpita da attacco nucleare.\n;No sufriу un ataque nuclear\n;Nicht mit Kernwaffen angegriffen.\n;Bez ataku j№drowego.\n;;Не подвергалась ядерной бомбардировке.\n;;;X
CIF_TARGETS;Targets;Cibles;Bersagli;Objetivos;Ziele;Cele;;Цели;;;X
CIF_FRIENDS;Allied;Alliйs;Alleati;Aliados;Verbьndete;Sojusznicy;;Союзники;;;X
CIF_ENEMIES;Enemies;Ennemis;Nemici;Enemigos;Feinde;Przeciwnicy;;Враги;;;X
CIF_NEUTRALS;Neutrals;Neutres;Neutrali;Neutrales;Neutrale;P. neutr.;;Нейтралы;;;X
RES_DRO_CONVOYED_FROM_PUPPETS;\n Convoyed from clients: %.2f;\n convoyйs des йtats fantoches : %.2f;\n Convogliato dai fantocci: %.2f;\n Enviado por los tнteres: %.2f;\n Von Marionetten geliefert: %.2f;\n Konwojowane od marionetek: %.2f;;\n Привозится конвоями от марионеток: %.2f;;;X
RES_DRO_PUPPET_TO_PROVINCIAL_DEPOTS;\n From clients to depots: (%.2f);\n des йtats fantoches vers les dйpфts: (%.2f);\n Dai fantocci ai depositi: (%.2f);\n De los tнteres a los depуsitos: (%.2f);\n Von Marionetten zu den Depots: (%.2f);\n Od marionetek do magazynуw: (%.2f);;\n От марионеток на склады: (%.2f);;;X
EYR_RES_CFP;Convoyed from Pupets;Convoyйs des йtats fantoches;Convogliato dai fantocci;Enviado por los tнteres;Von Marionetten geliefert;Konwojowane od marionetek;;Конвои привозят от марионеток;;;X
DEL_SLIDER_CONSUMER3;Daily Money: %+.2f\n - From Industries: %+.2f\n - Research Cost: %+.2f\n - Intelligence Cost: %+.2f\n - Trade: %+.2f\n - From Clients: %+.2f\nDaily Dissent Progress: %+.2f\n;Argent quotidien : %+.2f\n – Des industries : %+.2f\n – Frais de recherche : %+.2f\n – Budget des renseignements : %+.2f\n – Commerce : %+.2f\n - Des йtats fantoches : %+.2f\nProgrиs de l'instabilitй quotidienne : %+.2f\n;Denaro giornaliero: %+.2f\n - Dalle industrie: %+.2f\n - Costo della ricerca: %+.2f\n - Costo dei servizi segreti %+.2f\n - Commercio: %+.2f\n – Dai fantocci: %+.2f\nSviluppo giornaliero del dissenso: %+.2f\n;Dinero diario: %+.2f\n - De industrias: %+.2f\n - Gasto en investigaciуn: %+.2f\n - Coste de la inteligencia: %+.2f\n - Comercio: %+.2f\n - De tнteres: %+.2f\nAumento diario de disensiуn: %+.2f\n;tдgliches Geld: %+.2f\n - von Industrien: %+.2f\n - Forschungskosten: %+.2f\n - Nachrichtendienst: %+.2f\n - Handel: %+.2f\n - von Marionetten: %+.2f\nUnruhe дndert sich um: %+.2f\n;Dzienny dochуd: %+.2f\n – z przemysіu: %+.2f\n – koszt badaс naukowych: %+.2f\n - koszty wywiadu: %+.2f\n - handel: %+.2f\n - od marionetek: %+.2f\ndzienna zmiana niezadowolenia: %+.2f\n;;Денег в день: %+.2f\n - От промышленности: %+.2f\n - Расходы на исследования: %+.2f\n - Расходы на разведку: %+.2f\n - Торговля: %+.2f\n - от марионеток: %+.2f\nЕжедневное повышение недовольства: %+.2f\n;;;X
DEL_SLIDER_SUPPLIES3;We will produce %.2f supplies daily.\nOur troops need at least %.2f each day.\nWe are getting %.2f from trade each day.\nWe are trading away %.2f each day\nWe are getting from clients %.2f each day\nWe are convoying from clients %.2f each day.;Nous produirons %.2f ravitaillement chaque jour.\nNos troupes nйcessitent au moins %.2f chaque jour.\nNous recevons %.2f du commerce chaque jour.\nNous en йchangeons %.2f chaque jour\nNous recevons de nos йtats fantoches %.2f chaque jour\nNous acheminons de nos йtats fantoches %.2f chaque jour.;Produrremo %.2f rifornimenti al giorno.\nLe nostre truppe necessitano di almeno %.2f rifornimenti al giorno.\nCon il commercio riceviamo %.2f rifornimenti ogni giorno.\nInviamo per accordi commerciali %.2f rifornimenti al giorno\nRiceviamo dai fantocci %.2f rifornimenti al giorno\nI fantocci stanno convogliando %.2f rifornimenti al giorno.;Produciremos %.2f de suministros al dнa.\nNuestras tropas necesitan al menos %.2f cada dнa.\nObtenemos %.2f del comercio cada dнa.\nEnviamos %.2f cada dнa\nNosotros estamos consiguiendo de los tнteres %.2f cada dнa\nNosotros estamos mandando convoyes desde los tнteres %.2f cada dнa.;Wir produzieren %.2f pro Tag.\nUnsere Truppen verbrauchen mindestens %.2f pro Tag.\nWir importieren %.2f pro Tag.\nWir exportieren %.2f pro Tag\nWir bekommen von Marionetten %.2f pro Tag\nWir transportieren von Marionetten %.2f pro Tag.;Bкdziemy produkowaж %.2f zaopatrzenia dziennie.\n Nasze jednostki potrzebuj№ przynajmniej %.2f dziennie.\n Otrzymujemy %.2f dziennie dziкki umowom handlowym.\nCodziennie przekazujemy %.2f w ramach umуw\nOtrzymujemy od marionetek %.2f dziennie\nKonwojujemy od marionetek %.2f dziennie.;;Мы производим %.2f припасов ежедневно.\nНашим войскам требуется как минимум %.2f каждый день.\nМы закупаем %.2f ежедневно.\nМы продаем %.2f ежедневно\nМы получаем от марионеток %.2f каждый день\nНаши конвои привозят от марионеток %.2f ежедневно.;;;X
UIW_TROOPS_ABOARD_AIR;There are paratroopers loaded abroad this air unit.;Il y a des parachutistes dans cette unitй aйrienne.;Ci sono dei paracadutisti caricati su questa unitа aerea.;Hay paracaidistas montados en esta unidad aйrea.;Es befinden sich Fallschirmjдger in dieser Transporteinheit.;Na pokіadzie samolotуw s№ zaіadowani spadochroniarze.;;В этом авиаподразделении находятся парашютисты, загруженные заграницей.;;;X
AUTO_SPY_FUNDING;Use money above this;Utiliser l'argent au-dessus de;Usa denaro al di sopra di;Utilizar el dinero por encima de;Geld ьber diesen Wert verwenden;Uїyj pieniкdzy powyїej;;Использовать деньги выше этого;;;X
AUTO_SPY_ACTIVITY;Spy activity;Activitй d'espionnage;Attivitа di spionaggio;Actividad espнa;Spionageaktivitдt;Aktywnoњж szpiegowska;;Активность шпионов;;;X
AUTO_SPY_MIN_LEVEL;Min. spy level;Niveau d'espionnage min.;Min. Livello di spionaggio;Min. nivel espнa;min.Spionagelevel;Min. poziom szpiegуw;;Мин. уровень шпионажа;;;X
AUTO_SPY_MAX_LEVEL;Max. spy level;Niveau d'espionnage max.;Max. Livello di spionaggio;Max. nivel espнa;max. Spionagelevel;Maks. poziom szpiegуw;;Макс. уровень шпионажа;;;X
AUTO_SPY_SETTINGS_TEXT;Auto-spy Settings;Options d'espionnage automatique;Impostazioni di spionaggio automatico;Configuraciуn automбtica de los espнas;Auto-Spionage-Einstellungen;Ustawienia autom. szpiegowania;;Настройки автошпионажа;;;X
AUTO_SPY_MIN_CHANCES_TEXT;Minimal mission chances threshold;Seuil minimal de chance de mission;Soglia di probabilitа minima per la missione;Umbral mнnimo de йxito de la misiуn.;minimale Chance auf Erfolg;Poziom minimalnej szansy powodzenia;;Минимальный порог успешности миссий;;;X
AUTO_SPY_DEFAULT_TEXT;Default spy settings for a country;Paramиtres d'espionnage par dйfaut pour un pays;Impostazioni di spionaggio predefinite per una nazione;Configuraciуn por defecto de los espнas para un paнs;Standardeinstellungen eines Landes;Domyњlne ustawienia szpiegowania dla kraju;;Настройки шпионажа по умолчанию для государства;;;X
AUTO_SPY_COUNTRY_PRIO;Priority;Prioritй;Prioritа;Prioridad;Prioritдt;Priorytet;;Приоритет;;;X
AUTO_SPY_APPLY_BUTTON;Apply Changes;Appliquer les changements;Applica Modifiche;Aplicar configuraciуn;Дnderungen Ьbernehmen;Zastosuj zmiany;;Применить изменения;;;X
AUTO_SPY_EDIT_DEF_BUTTON;Edit Default Settings;Modifier les options par dйfaut;Cambia impostazioni predefinite;Editar configuraciуn por defecto;Einstellungen дndern;Edytuj domyњlne;;Редактировать настройки по умолчанию;;;X
AUTO_SPY_APPLY_TO_ALL_BUTTON;Apply Defaults to All;Appliquer par dйfaut а tous;Applica impostazioni predefinite a tutti;Aplicar configuraciуn por defecto a todos;Immer anwenden;Zastosuj domyњlne do wsz.;;Применить настройки по умолчанию ко всему;;;X
AUTO_SPY_REMOVE_ALL_BUTTON;Remove All Countries;Retirer toutes les nations;Rimuovi tutti le nazioni;Eliminar todos los paнses;Alle Lдnder entfernen;Usuс wszystkie kraje;;Убрать все страны;;;X
AUTO_SPY_ADD_COUNTRY_BUTTON;Add Country;Ajouter cette nation;Aggiungi nazione;Aсadir paнs;Land hinzufьgen;Dodaj kraj;;Добавить страну;;;X
AUTO_SPY_REMOVE_COUNTRY_BUTTON;Remove Country;Retirer cette nation;Rimuovi nazione;Eliminar paнs;Land entfernen;Usuс kraj;;Убрать страну;;;X
AUTO_SPY_SET_TO_DEF_BUTTON;Reset to Defaults;Restituer par dйfaut;Riporta a impostazioni predefinite;Volver a la configuraciуn por defecto;Auf Standardeinstellugen zurьcksetzen;Resetuj do domyњlnych;;Сброс;;;X
AUTO_SPY_EDIT_BUTTON;Edit Settings;Modifier les options;Cambia le impostazioni;Editar configuraciуn;Einstellungen дndern;Edytuj ustawienia;;Редактировать настройки;;;X
AUTO_SPY_INFO_BUTTON;Show Info;Montrer les informations;Mostra informazioni;Mostrar Info;Info anzeigen;Pokaї info;;Показать информацию;;;X
AUTO_SPY_ENABLE_CHECKBOX;Enable Auto-spying;Activer l'espionnage automatique;Abilita lo spionaggio automatico;Activar espionaje automбtico;Auto-Spionage aktivieren;Wі№cz autoszpieg.;;Включить автошпионаж;;;X
AUTO_SPY_APPLY_CHECKBOX;Apply changes on any button;Appliquer les changements а tous les boutons;Applica i cambiamenti su ogni pulsante;Aplicar cambios en cualquier botуn;Дnderungen immer ьbernehmen;Zast. zmiany dla kaїd. przycisku;;Применять изменения при нажатии любой кнопки;;;X
AUTO_SPY_EDIT_CHECKBOX;Edit by default;Modifier par dйfaut;Modifica secondo impostazioni predefinite;Modificar por defecto;Дndern als Standard;Edytuj domyњlnie;;Редактировать по умолчанию;;;X
AUTO_SPY_FUNDING_TOOLTIP;Allow using of all money above this value for spying.;Permettre l'utilisation de tout surplus d'argent au dessus de cette valeur pour l'espionnage.;Investire tutti il denaro sopra questo valore per lo spionaggio.;Activar el uso de todo el dinero por encima de esta valor para el espionaje.;Sдmtliches Geld ьber diesen Wert zur Spionage verwenden.;Pozwуl uїyж pieniкdzy powyїej tej wartoњci na potrzeby wywiadu.;;Позволяет использовать все деньги выше этого значения для финансирования разведки.;;;X
AUTO_SPY_ACTIVITY_TOOLTIP;This value determines how often new spy missions should be set.;Cette valeur dйtermine la frйquence des missions d'espionnage.;Determina quanto spesso nuove missioni di spionaggio andrebbero effettuate.;Este valor determina con que frecuencia se asignan nuevas misiones de espionaje.;Dieser Wert bestimmt, wie oft neue Mission gestartet werden.;Okreњla czкstotliwoњж nowych misji szpiegowskich;;Это значение определяет как часто будут устанавливаться новые шпионские миссии.;;;X
AUTO_SPY_MIN_LEVEL_TOOLTIP;Disables any abroad spy missions until this spy level is reached. ;Geler toute mission d'espionnage tant que ce niveau n'est pas atteint. ;Disabilita tutte le missioni all'estero finchй questo livello non и raggiunto. ;Deshabilita las misiones de espionaje cuando el siguiente nivel de espionaje es alcanzado.;Deaktiviert sдmtliche Spionagemissionen bis der gewьnschte Geheimdienstlevel erreicht ist.;Wstrzymaj misje zagraniczne dopуki nie osi№gniemy danego poziomu szpiegowskiego.;;Прекращает все миссии разведки заграницей, пока не будет достигнут этот уровень шпионов. ;;;X
AUTO_SPY_MAX_LEVEL_TOOLTIP;Increase spy levels whenever it is possible until reach this spy level. ;Augmenter le budget autant que possible jusqu'а ce que ce niveau d'espionnage soit atteint. ;Aumento il livello finchй non raggiunge questo livello. ;Aumentar el nivel de espionaje mientras sea posible hasta alcanzar este nivel.;Solange der festgelegrte Geheimdienstlevel nicht erreicht ist, soll der Level erhцht werden.;Prуbuj podnosiж poziom szpiegowski do osi№gniкcia danej wartoњci.;;Увеличивать количество шпионов, пока не будет достигнут это значение. ;;;X
AUTO_SPY_COUNTRY_PRIO_TOOLTIP;Country priority.;Prioritй de cette nation.;Prioritа della nazione.;Prioridad del paнs;Lдnderprioritдt.;Priorytety krajуw.;;Приоритет страны;;;X
AUTO_SPY_APPLY_BUTTON_TOOLTIP;Apply changes.;Appliquer les changements.;Applica modifiche.;Aplicar cambios.;Дnderungen ьbernehmen.;Zastosuj zmiany.;;Применить изменения;;;X
AUTO_SPY_EDIT_DEF_BUTTON_TOOLTIP;Edit default country settings. These are used for all new countries.;Modifier les options par dйfaut. Elles sont utilisйes par toutes les nouvelles nations;Modifica le impostazioni predefinite della nazione. Queste sono usate per tutte le nuove nazioni.;Editar configuraciуn por defecto. Estas serбn usadas para todos los nuevos paнses.;Standardwerte дndern. Diese wird auf alle neuen Lдnder angewendet.;Edytuj domyњlne ustawienia krajуw. Bкd№ uїyte dla wszystkich nowych krajуw.;;Редактировать настройки государства по умолчанию. Они используются для всех новых государств.;;;X
AUTO_SPY_APPLY_TO_ALL_BUTTON_TOOLTIP;Apply current default country settings to all countries in the Targets list.;Appliquer les options par dйfaut а toutes les nations dans la liste des cibles.;Applica le impostazioni predefinite correnti a tutte le nazioni nella lista dei Bersagli.;Aplicar toda la configuraciуn actual por defecto para todos los paнses en la lista de objetivos.;Aktuelle Einstellung auf alle Lдnder in der Zielliste anwenden.;Zastosuj aktualne domyњlne ustawienia kraju dla wszystkich krajуw na liњcie celуw.;;Применить настройки государства по умолчанию для всех стран в списке целей.;;;X
AUTO_SPY_REMOVE_ALL_BUTTON_TOOLTIP;Remove all countries from Targets list.;Retirer toutes les nations de la liste des cibles.;Rimuovi tutte le nazioni dalla lista dei Bersagli.;Eliminar todos los paнses de la lista de objetivos.;Entferne alle Lдnder von der Zielliste.;Usuс wszystkie kraje z listy celуw.;;Убрать все страны из списка целей.;;;X
AUTO_SPY_ADD_COUNTRY_BUTTON_TOOLTIP;Add this country to Targets list.;Ajouter cette nation а la liste des cibles.;Aggiungi questa nazioni alla lista dei Bersagli.;Aсadir este paнs a la lista de objetivos;Dieses Land auf die Zielliste setzen.;Dodaj ten kraj na listк celуw.;;Добавить это государство в список целей.;;;X
